Timestamp,Open,Low,High,Close
2023-11-24 13:51:05,19092.7,19092.7,19092.7,19092.7
2023-11-24 13:51:05,43889.75,43889.75,43889.75,43889.75
2023-11-24 13:51:05,19404.95,19404.95,19404.95,19404.95
2023-11-24 13:51:06,19094.25,19094.25,19094.25,19094.25
2023-11-24 13:51:06,43889.1,43889.1,43889.1,43889.1
2023-11-24 13:51:06,19404.8,19404.8,19404.8,19404.8
2023-11-24 13:51:07,19095.4,19095.4,19095.4,19095.4
2023-11-24 13:51:07,43878.5,43878.5,43878.5,43878.5
2023-11-24 13:51:07,19404.6,19404.6,19404.6,19404.6
2023-11-24 13:51:08,19096.15,19096.15,19096.15,19096.15
2023-11-24 13:51:08,43877.9,43877.9,43877.9,43877.9
2023-11-24 13:51:08,19399.95,19399.95,19399.95,19399.95
2023-11-24 13:51:09,19099.15,19099.15,19099.15,19099.15
2023-11-24 13:51:09,43871.45,43871.45,43871.45,43871.45
2023-11-24 13:51:09,19405.8,19405.8,19405.8,19405.8
2023-11-24 13:51:10,19106.8,19106.8,19106.8,19106.8
2023-11-24 13:51:10,43868.1,43868.1,43868.1,43868.1
2023-11-24 13:51:10,19407.15,19407.15,19407.15,19407.15
2023-11-24 13:51:11,19105.7,19105.7,19105.7,19105.7
2023-11-24 13:51:11,43866.9,43866.9,43866.9,43866.9
2023-11-24 13:51:11,19419.0,19419.0,19419.0,19419.0
