Timestamp,Open,Low,High,Close
2023-11-24 13:50:46,43929.1,43929.1,43929.1,43929.1
2023-11-24 13:50:46,19370.1,19370.1,19370.1,19370.1
2023-11-24 13:50:47,19069.0,19069.0,19069.0,19069.0
2023-11-24 13:50:47,43930.25,43930.25,43930.25,43930.25
2023-11-24 13:50:47,19371.85,19371.85,19371.85,19371.85
2023-11-24 13:50:49,19068.0,19068.0,19068.0,19068.0
2023-11-24 13:50:49,43932.25,43932.25,43932.25,43932.25
2023-11-24 13:50:49,19372.85,19372.85,19372.85,19372.85
2023-11-24 13:50:49,19069.75,19069.75,19069.75,19069.75
2023-11-24 13:50:49,43921.45,43921.45,43921.45,43921.45
2023-11-24 13:50:49,19383.05,19383.05,19383.05,19383.05
2023-11-24 13:50:50,19071.95,19071.95,19071.95,19071.95
2023-11-24 13:50:50,43915.3,43915.3,43915.3,43915.3
2023-11-24 13:50:50,19380.35,19380.35,19380.35,19380.35
2023-11-24 13:50:51,19070.95,19070.95,19070.95,19070.95
2023-11-24 13:50:51,43913.15,43913.15,43913.15,43913.15
2023-11-24 13:50:51,19382.25,19382.25,19382.25,19382.25
2023-11-24 13:50:52,19068.25,19068.25,19068.25,19068.25
2023-11-24 13:50:52,43903.05,43903.05,43903.05,43903.05
2023-11-24 13:50:52,19379.5,19379.5,19379.5,19379.5
2023-11-24 13:50:53,19068.4,19068.4,19068.4,19068.4
2023-11-24 13:50:53,43894.0,43894.0,43894.0,43894.0
2023-11-24 13:50:53,19383.55,19383.55,19383.55,19383.55
2023-11-24 13:50:54,19072.2,19072.2,19072.2,19072.2
2023-11-24 13:50:54,43895.9,43895.9,43895.9,43895.9
2023-11-24 13:50:54,19388.75,19388.75,19388.75,19388.75
2023-11-24 13:50:55,19074.75,19074.75,19074.75,19074.75
2023-11-24 13:50:55,43898.2,43898.2,43898.2,43898.2
2023-11-24 13:50:55,19390.05,19390.05,19390.05,19390.05
2023-11-24 13:50:56,19078.45,19078.45,19078.45,19078.45
2023-11-24 13:50:56,43900.4,43900.4,43900.4,43900.4
2023-11-24 13:50:56,19389.9,19389.9,19389.9,19389.9
2023-11-24 13:50:57,19082.35,19082.35,19082.35,19082.35
2023-11-24 13:50:57,43899.1,43899.1,43899.1,43899.1
2023-11-24 13:50:57,19393.6,19393.6,19393.6,19393.6
2023-11-24 13:50:58,19079.3,19079.3,19079.3,19079.3
2023-11-24 13:50:58,43898.45,43898.45,43898.45,43898.45
2023-11-24 13:50:58,19399.95,19399.95,19399.95,19399.95
2023-11-24 13:50:59,19088.0,19088.0,19088.0,19088.0
2023-11-24 13:50:59,43886.9,43886.9,43886.9,43886.9
2023-11-24 13:50:59,19397.5,19397.5,19397.5,19397.5
2023-11-24 13:51:00,19089.55,19089.55,19089.55,19089.55
2023-11-24 13:51:00,43891.9,43891.9,43891.9,43891.9
2023-11-24 13:51:00,19395.45,19395.45,19395.45,19395.45
2023-11-24 13:51:01,19091.8,19091.8,19091.8,19091.8
2023-11-24 13:51:01,43890.95,43890.95,43890.95,43890.95
2023-11-24 13:51:01,19400.9,19400.9,19400.9,19400.9
2023-11-24 13:51:02,19092.6,19092.6,19092.6,19092.6
2023-11-24 13:51:02,43897.35,43897.35,43897.35,43897.35
2023-11-24 13:51:02,19401.8,19401.8,19401.8,19401.8
2023-11-24 13:51:03,19093.5,19093.5,19093.5,19093.5
2023-11-24 13:51:03,43893.5,43893.5,43893.5,43893.5
2023-11-24 13:51:03,19405.2,19405.2,19405.2,19405.2
2023-11-24 13:51:04,19094.15,19094.15,19094.15,19094.15
2023-11-24 13:51:04,43897.6,43897.6,43897.6,43897.6
2023-11-24 13:51:04,19402.45,19402.45,19402.45,19402.45
